Concurso,Dia,Mês,Ano,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Ganhadores 6 acertos,Ganhadores 5 acertos,Ganhadores 4 acertos,Rateio 6 acertos,Rateio 5 acertos,Rateio 4 acertos,Acumulado 6 acertos,Arrecadação Total,Estimativa prêmio,Acumulado Sorteio Especial Mega da Virada
571,12,6,2004,12,13,14,31,50,51,0,69,5572,0,22294.35,275.04,24124014.99,0,0,0
516,22,11,2003,5,13,24,33,34,35,0,164,7718,0,5416.02,114.65,7677394.38,0,0,0
540,21,2,2004,4,22,28,30,44,49,0,84,4535,0,10186.19,187.97,7225743.35,0,0,0
498,17,9,2003,2,6,28,49,50,57,0,58,4592,0,17603,221.5,7153413.01,0,0,0
530,17,1,2004,1,6,21,25,32,49,0,49,3771,0,18501.75,239.5,7541604.05,0,0,0
509,29,10,2003,28,32,33,34,35,55,0,39,2852,0,13104.28,178.52,7199176.21,0,0,0
550,31,3,2004,16,17,38,39,45,56,0,39,2948,0,18277,240.88,6463630.53,0,0,0
560,5,5,2004,2,11,18,30,32,58,0,44,2585,0,16215.47,274.97,6433069.85,0,0,0
515,19,11,2003,15,16,39,45,48,57,0,33,2636,0,20464.65,255.23,6122998.73,0,0,0
497,13,9,2003,9,13,20,32,41,58,0,72,5439,0,15712.44,207.21,5928244.66,0,0,0
539,18,2,2004,6,16,19,47,50,55,0,21,1908,0,25214.62,276.47,5728373.54,0,0,0
549,27,3,2004,8,13,22,46,51,58,0,34,2772,0,17519.41,214.07,5216225,0,0,0
514,15,11,2003,15,36,40,42,51,52,0,20,1209,0,24964.72,411.42,4941165.35,0,0,0
544,10,3,2004,11,17,33,34,47,56,0,39,2415,0,10062.1,161.89,4929350.89,0,0,0
496,10,9,2003,10,19,20,29,41,59,0,31,3495,0,27720.31,244.94,4570690.49,0,0,0
574,23,6,2004,2,10,17,23,32,44,0,162,12691,0,12609.31,160.35,45420567.88,0,0,0
528,10,1,2004,8,12,28,31,34,37,0,67,4827,0,12554.6,173.6,3926952.17,0,0,0
495,6,9,2003,8,15,29,36,49,60,0,48,5313,0,20565.02,185.09,3539495.03,0,0,0
568,2,6,2004,13,17,22,25,29,41,0,457,24931,0,7802.44,142.48,37620642.34,0,0,0
523,17,12,2003,28,39,40,44,45,58,0,123,9692,0,27528.74,348.05,34421843.43,0,0,0
506,18,10,2003,4,15,31,34,37,38,0,65,4735,0,12720.38,173.96,3094262.01,0,0,0
588,11,8,2004,11,13,45,46,53,55,0,22,2088,0,29565.71,310.34,3254587.92,0,0,0
527,7,1,2004,6,14,17,26,50,52,0,23,2091,0,27463.44,300.94,2454925.13,0,0,0
577,3,7,2004,8,23,24,28,31,47,0,57,4579,0,15092.9,187.17,2585472.5,0,0,0
596,8,9,2004,11,14,28,43,54,60,0,116,6578,0,15749.68,276.69,34695360.86,0,0,0
595,4,9,2004,1,2,25,43,50,54,0,89,7230,0,22736.36,278.82,31498176.46,0,0,0
616,17,11,2004,2,12,16,24,26,54,0,90,9236,0,18187.52,176.56,31620478.41,0,0,0
573,19,6,2004,6,17,22,29,40,59,0,82,8272,0,25012.22,247,30737786.41,0,0,0
522,13,12,2003,6,14,15,25,49,52,0,118,8280,0,19311.39,274.17,28496281.66,0,0,0
566,26,5,2004,6,13,17,18,20,37,0,176,13032,0,11334.45,152.49,26805592.27,0,0,0
594,1,9,2004,10,13,29,47,53,55,0,121,6444,0,11747.7,219.76,27956987.94,0,0,0
456,23,4,2003,3,17,22,27,33,40,0,221,16964,0,11142.66,144.61,25219091.2,0,0,0
558,28,4,2004,7,14,31,57,58,59,0,21,2000,0,26571.46,277.94,2632936.06,0,0,0
494,3,9,2003,18,20,28,32,49,53,0,32,2766,0,21997.6,253.53,2354949.51,0,0,0
583,24,7,2004,6,7,20,41,43,55,0,36,2157,0,20218.13,336.16,2143769.6,0,0,0
608,20,10,2004,6,13,19,24,30,37,0,101,5181,0,6267.54,121.72,2242347.59,0,0,0
505,15,10,2003,3,20,28,46,47,52,0,30,2559,0,19736.18,230.51,2102072.8,0,0,0
526,3,1,2004,3,21,31,36,55,59,0,34,2444,0,22681.04,314.34,1349521.77,0,0,0
587,7,8,2004,2,18,29,30,36,60,0,36,2436,0,20518.92,302.09,2116308.12,0,0,0
614,10,11,2004,12,16,31,48,57,60,0,53,4127,0,24951.84,319.23,25638073.79,0,0,0
565,22,5,2004,7,31,34,35,37,45,0,57,6804,0,29241.27,244.04,23314582.63,0,0,0
570,9,6,2004,15,32,33,35,36,51,0,84,7539,0,18168.1,201.67,21431972.38,0,0,0
602,29,9,2004,7,13,38,46,55,60,0,95,6773,0,13988.93,195.47,22018349.56,0,0,0
520,6,12,2003,9,12,17,32,34,35,0,166,10884,0,10017.32,152.2,21468871.74,0,0,0
564,19,5,2004,10,13,20,32,38,49,0,46,4446,0,25392.82,261.73,20397765.64,0,0,0
623,11,12,2004,9,23,30,42,49,55,0,124,6915,0,12236.03,218.59,19826970.07,0,0,0
519,3,12,2003,9,15,19,22,36,42,0,111,7018,0,9685.31,152.61,18558840.36,0,0,0
593,28,8,2004,1,25,27,29,49,59,0,68,5291,0,20265.54,259.47,17818401.51,0,0,0
493,30,8,2003,3,18,20,24,42,54,0,79,5294,0,9663.99,143.67,1510241.51,0,0,0
557,24,4,2004,8,12,18,23,38,49,0,59,3777,0,11001.41,171.2,1656435.01,0,0,0
504,11,10,2003,8,11,19,30,39,50,0,54,4006,0,12855.55,172.64,1391570.39,0,0,0
536,7,2,2004,14,15,22,23,25,37,0,49,3217,0,12551.38,190.46,1076280.35,0,0,0
538,14,2,2004,3,25,43,45,52,56,0,36,2657,0,16533.54,223.17,1041612.8,0,0,0
576,30,6,2004,7,8,18,39,43,52,0,27,1978,0,22856.21,310.81,1079955.77,0,0,0
582,21,7,2004,13,29,40,45,51,59,0,29,1943,0,17143.4,254.91,870027.37,0,0,0
622,8,12,2004,19,27,29,38,50,59,0,49,3560,0,24789.92,339.92,17171752.86,0,0,0
459,3,5,2003,8,15,17,39,43,49,0,62,4197,0,12146.48,178.76,15906301.09,0,0,0
592,25,8,2004,13,14,42,47,55,59,0,60,5062,0,18664.59,220.39,15406801.69,0,0,0
479,12,7,2003,20,26,41,46,54,58,0,32,2834,0,29012.34,326.35,16088932.65,0,0,0
599,18,9,2004,4,6,9,23,45,51,0,65,4755,0,10375.8,141.31,15168219.08,0,0,0
646,12,3,2005,10,13,32,47,49,60,0,79,6173,0,16079.41,205,15415049.93,0,0,0
591,21,8,2004,1,3,18,34,50,58,0,64,4448,0,18968.95,271.9,13447020.1,0,0,0
612,3,11,2004,15,18,33,50,53,55,0,41,3389,0,22250.05,268.16,13992649.1,0,0,0
653,6,4,2005,5,9,19,24,31,34,0,74,6274,0,14994.32,176.18,13429397.87,0,0,0
533,28,1,2004,13,18,21,27,53,59,0,82,5129,0,12747.27,203.03,12903975.95,0,0,0
645,9,3,2005,3,24,48,52,53,54,0,39,4345,0,27310.11,244.2,13192071.41,0,0,0
637,5,2,2005,11,18,43,48,52,58,0,29,3560,0,38451.69,312.04,13063669.53,0,0,0
563,15,5,2004,5,8,23,34,44,51,0,90,6007,0,13541.69,202.12,12014774.5,0,0,0
590,18,8,2004,4,5,18,25,28,51,0,70,5155,0,14105.62,190.82,11322497.59,0,0,0
553,10,4,2004,4,43,46,53,54,58,0,42,3308,0,23814.78,301.22,11644606.76,0,0,0
518,29,11,2003,5,8,10,15,18,44,0,182,8653,0,6014.85,126.04,11003437.88,0,0,0
532,24,1,2004,4,9,12,13,52,53,0,69,5314,0,16628.16,215.09,11074743.03,0,0,0
562,12,5,2004,16,23,35,37,55,57,0,117,5150,0,8271.95,187.22,9881959.48,0,0,0
580,14,7,2004,15,16,18,28,38,47,0,56,4097,0,16168.75,220.17,9592944.81,0,0,0
589,14,8,2004,6,7,8,13,33,59,0,152,9005,0,5926.91,99.66,9594559.27,0,0,0
610,27,10,2004,25,30,43,45,47,49,0,62,4044,0,14911.12,227.75,10421973.58,0,0,0
552,7,4,2004,9,22,47,49,52,54,0,69,4299,0,14110.09,225.61,9894220.21,0,0,0
517,26,11,2003,7,8,28,32,38,51,0,36,3262,0,22385.92,246.13,9087707.16,0,0,0
531,21,1,2004,1,3,7,18,35,50,0,96,5188,0,9079.1,167.37,9066892.84,0,0,0
489,16,8,2003,17,28,33,36,53,59,0,67,5107,0,12406.82,162.16,9662631.84,0,0,0
584,28,7,2004,7,8,23,30,32,53,0,49,3278,0,13327.92,198.48,8329175.8,0,0,0
551,3,4,2004,12,21,46,48,56,57,0,35,3027,0,28192.58,324.75,8190426.28,0,0,0
561,8,5,2004,1,20,36,39,49,55,0,32,2743,0,31342.98,364.27,8188276.67,0,0,0
604,6,10,2004,15,25,41,46,49,51,0,15,1422,0,35679.23,374.94,8450325.62,0,0,0
511,5,11,2003,3,4,8,34,36,37,0,50,3155,0,8700.75,137.37,761315.61,0,0,0
586,4,8,2004,11,13,38,39,45,54,0,30,2162,0,15687.92,216.87,823615.95,0,0,0
542,3,3,2004,4,6,19,28,35,49,0,42,2800,0,9683.43,144.7,711731.71,0,0,0
548,24,3,2004,14,47,49,51,58,59,0,9,965,0,41634.7,386.83,655746.39,0,0,0
488,13,8,2003,15,30,35,39,43,57,0,46,2699,0,11864.07,201.45,654896.68,0,0,0
492,27,8,2003,2,6,15,18,56,57,0,26,2629,0,19041.52,187.61,594095.53,0,0,0
501,1,10,2003,16,27,28,34,39,56,0,43,3037,0,11303.51,159.45,583261.35,0,0,0
546,17,3,2004,4,5,13,17,46,54,0,32,3003,0,12224.97,129.78,684598.29,0,0,0
513,12,11,2003,10,19,27,33,39,46,0,46,2427,0,8485.71,160.23,683099.65,0,0,0
556,21,4,2004,8,10,17,30,33,45,0,20,1699,0,14872.57,174.41,520539.87,0,0,0
503,8,10,2003,7,10,21,27,48,49,0,40,2934,0,11636.06,158.04,558530.93,0,0,0
659,27,4,2005,14,29,34,40,51,52,0,22,1390,0,27222.16,429.22,7004050.46,0,0,0
676,25,6,2005,9,15,32,41,42,49,0,94,7583,0,22081.78,272.69,34471676.39,0,0,0
658,23,4,2005,3,6,11,20,36,41,0,31,2883,0,18418.26,197.3,999190.32,0,0,0
675,22,6,2005,24,25,30,42,43,50,0,67,5204,0,26180.7,335.79,30839224.48,0,0,0
674,18,6,2005,18,22,29,32,38,42,0,96,5586,0,16070.11,275.14,27769536.63,0,0,0
665,18,5,2005,7,8,18,25,47,48,0,185,10055,0,8538.56,156.51,26622098.55,0,0,0
682,16,7,2005,4,27,36,37,47,60,0,62,5647,0,25832.17,282.55,24996965.62,0,0,0
656,16,4,2005,35,36,37,46,51,59,0,24,2623,0,42026.73,383.08,9573736.75,0,0,0
673,15,6,2005,6,11,20,34,37,40,0,72,4792,0,17523.73,262.3,17241869.86,0,0,0
664,14,5,2005,1,12,36,38,55,59,0,74,4971,0,18450.77,273.62,23857740.39,0,0,0
655,13,4,2005,1,26,37,39,43,48,0,23,2722,0,33457.53,281.64,7808614.22,0,0,0
672,11,6,2005,24,28,34,38,43,53,0,54,4411,0,24277.19,296.08,15033880.01,0,0,0
663,11,5,2005,1,27,30,49,51,55,0,64,4020,0,17649.82,279.93,14445995.2,0,0,0
671,8,6,2005,9,16,27,38,39,51,0,67,4259,0,16609.7,260.3,12739685.49,0,0,0
662,7,5,2005,4,18,23,25,56,60,0,79,5525,0,14974.99,213.31,12469215.44,0,0,0
670,4,6,2005,22,37,42,48,58,59,0,24,2895,0,43085.53,355.84,10792198.93,0,0,0
661,4,5,2005,4,27,36,40,42,55,0,64,4211,0,15130.77,229.09,10398923.36,0,0,0
678,2,7,2005,14,31,40,42,44,46,0,115,9797,0,28311.43,331.07,44355495.36,0,0,0
677,29,6,2005,8,10,25,32,48,55,0,284,12803,0,8422.82,186.14,38657818.81,0,0,0
668,28,5,2005,1,2,14,33,49,56,0,53,2814,0,11007.74,206.54,1020967.19,0,0,0
758,26,4,2006,1,23,36,43,47,59,0,74,4910,0,14352.34,215.49,13941260.58,0,0,0
634,26,1,2005,10,13,24,41,42,56,0,54,3752,0,11854.27,169.97,7789137.3,0,0,0
650,26,3,2005,10,24,25,29,53,59,0,29,2765,0,24322.62,254.15,7955241.21,0,0,0
649,23,3,2005,9,24,33,41,48,54,0,31,2156,0,15748.23,225.57,6720868.06,0,0,0
597,11,9,2004,22,27,29,40,42,56,0,140,10021,0,21650.75,301.33,39999792.49,0,0,0
572,16,6,2004,3,9,16,20,33,60,0,162,9940,0,10668.49,173.21,27148533.16,0,0,0
615,13,11,2004,5,8,10,27,31,51,0,157,9780,0,11348.03,181.48,28755943.65,0,0,0
640,19,2,2005,12,19,42,46,59,60,0,129,8094,0,14012.81,222.49,28229924.76,0,0,0
643,2,3,2005,14,24,37,40,42,45,0,41,2694,0,15663.14,237.48,2239011.24,0,0,0
633,22,1,2005,5,11,22,27,46,50,0,58,3524,0,11744.77,192.57,2088308.43,0,0,0
639,16,2,2005,13,35,39,45,51,60,0,72,5473,0,17653.96,231.37,25066531.77,0,0,0
601,25,9,2004,10,19,22,29,30,37,0,75,6002,0,18837.59,234.5,19692689.9,0,0,0
607,16,10,2004,6,11,19,27,41,59,0,48,3059,0,13506.67,211.14,1134560.21,0,0,0
613,6,11,2004,6,13,19,44,54,55,0,108,7101,0,12259.22,185.76,16309642.4,0,0,0
621,4,12,2004,26,29,31,49,50,57,0,40,3837,0,32904.81,341.73,15046017.24,0,0,0
611,30,10,2004,16,21,22,33,48,49,0,69,4531,0,16349.76,248.04,12396207.89,0,0,0
626,22,12,2004,7,8,18,22,39,49,0,52,5096,0,21294.16,216.47,11872960.59,0,0,0
619,27,11,2004,8,12,14,16,19,46,0,101,5924,0,7354.06,124.91,10960275.81,0,0,0
652,2,4,2005,10,18,20,24,56,57,0,41,3874,0,27383.54,288.71,11487633.94,0,0,0
605,9,10,2004,4,24,44,49,52,53,0,45,3980,0,23716.98,267.15,10318037.87,0,0,0
635,29,1,2005,8,20,26,37,42,49,0,58,3646,0,16456.84,260.8,9459506.58,0,0,0
651,30,3,2005,26,28,39,45,48,60,0,36,4356,0,24882.92,204.86,9522864.81,0,0,0
609,23,10,2004,2,6,15,58,59,60,0,60,3994,0,13952.24,208.81,8804117.7,0,0,0
630,12,1,2005,12,16,20,45,53,60,0,33,2972,0,24880.69,275.23,8811801.94,0,0,0
521,10,12,2003,15,25,28,32,38,45,0,166,10610,0,10463.37,163.09,24508480.18,0,0,0
636,2,2,2005,26,28,30,32,34,50,0,74,3170,0,12762.47,296.79,11112246.45,0,0,0
777,1,7,2006,2,14,23,28,50,56,0,80,3943,0,10746.73,217.22,10252923.38,0,12000000,0
818,22,11,2006,8,9,22,25,41,44,0,58,4935,0,16865.13,197.47,15715920.16,0,0,0
828,23,12,2006,23,28,38,42,50,53,0,29,3478,0,40114.62,333.21,16672542.56,0,0,0
724,21,12,2005,17,27,34,48,51,55,0,102,6190,0,12537.87,205.82,25450246.43,0,0,0
694,27,8,2005,15,19,29,37,41,53,0,114,7087,0,13859.26,222.1,31925755.05,0,0,0
767,27,5,2006,15,22,32,38,50,54,0,62,4419,0,20318.55,284,18803331.88,0,0,0
853,28,3,2007,30,38,46,51,56,59,0,17,1465,0,43287.28,500.41,2467562.79,0,0,0
717,26,11,2005,6,17,23,28,35,41,0,68,3816,0,8956.76,159,1065855.06,0,0,0
819,25,11,2006,5,19,25,46,51,58,0,105,5868,0,11132.9,198.46,23874662.7,0,0,0
709,26,10,2005,4,6,9,22,29,44,0,106,5202,0,5881.47,119.39,11276978,0,0,0
784,26,7,2006,8,27,37,42,53,56,0,27,2163,0,20363.8,253.24,8240695.17,0,0,0
749,25,3,2006,4,24,47,48,50,57,0,31,2669,0,26214.36,303.33,9429097.84,0,0,0
810,25,10,2006,1,4,5,33,37,48,0,75,6450,0,17505.65,202.79,26441472.82,0,30000000,0
701,24,9,2005,1,13,23,31,48,60,0,103,5623,0,11253.13,205.35,15838891.81,0,0,0
775,24,6,2006,12,27,42,46,47,50,0,30,3058,0,25559.59,249.8,7421108.15,0,0,0
844,24,2,2007,16,24,34,44,54,57,0,91,7679,0,18846.39,222.5,29460722.37,0,0,0
732,25,1,2006,6,17,19,49,50,53,0,65,4196,0,14610.54,225.48,12799611.64,0,0,0
801,23,9,2006,11,19,20,22,42,48,0,73,5791,0,19406.93,243.72,25374360.34,0,0,0
693,24,8,2005,13,14,17,31,41,50,0,152,7170,0,8909.82,188.18,20982752.64,0,0,0
684,23,7,2005,17,19,33,37,40,50,0,81,7103,0,22483.66,255.42,40669733.33,0,0,0
766,24,5,2006,1,19,24,42,50,58,0,63,4477,0,16857.33,236.31,16598769.93,0,0,0
836,24,1,2007,17,22,28,38,52,59,0,64,4859,0,20981.59,275.31,22459069.62,0,0,0
708,22,10,2005,7,9,13,39,45,47,0,102,5998,0,6567.35,111.26,1172271.79,0,0,0
757,22,4,2006,12,17,18,30,32,58,0,53,3448,0,17988.72,275.46,12082632.69,0,0,0
809,21,10,2006,5,11,15,23,25,30,0,121,7669,0,8582.38,134.9,24143857.18,0,0,0
666,21,5,2005,7,16,26,29,45,55,0,77,8122,0,26923.37,254.29,30250022.18,0,0,0
748,22,3,2006,1,2,7,19,35,51,0,74,4519,0,9080.42,148.14,2389018.77,0,0,0
731,21,1,2006,6,15,16,23,28,35,0,88,6659,0,11554.63,152.12,11137662.34,0,0,0
700,21,9,2005,2,3,14,24,31,40,0,53,3584,0,17991.31,265.04,13810515.56,0,0,0
692,20,8,2005,11,18,33,57,58,60,0,71,4995,0,18365.13,260.06,18612740.26,0,0,0
843,17,2,2007,1,16,34,36,45,48,0,68,5642,0,19914.21,239.1,18162628.75,0,0,0
835,20,1,2007,18,31,33,49,57,58,0,40,4078,0,28893.86,282.34,20109130.83,0,0,0
827,21,12,2006,18,24,30,42,51,56,0,47,4106,0,21021.73,239.72,14636725.67,0,0,0
868,19,5,2007,21,22,25,40,51,57,0,37,3453,0,32369.99,345.54,14156101.29,0,16000000,0
817,18,11,2006,10,29,30,34,43,52,0,27,2469,0,34364.35,374.37,14004110.17,0,16000000,0
782,19,7,2006,2,11,23,35,42,59,0,144,7533,0,9270.41,176.55,25654326.84,0,0,0
756,19,4,2006,5,27,37,38,41,50,0,34,3135,0,27503.13,297.15,10414179.09,0,0,0
747,18,3,2006,2,3,12,21,23,56,0,53,4363,0,13079.29,158.28,1213104.4,0,0,0
739,18,2,2006,6,10,35,45,49,56,0,54,4723,0,25993.77,296.08,23305073.75,0,0,0
826,19,12,2006,6,7,8,27,45,53,0,68,3571,0,9188.18,174.3,12907689.09,0,0,0
723,17,12,2005,1,6,16,36,50,52,0,49,4000,0,25242.04,308.05,16211920.28,0,0,0
808,18,10,2006,2,15,21,31,46,57,0,44,3844,0,24446.08,278.76,16228138.27,0,0,0
773,17,6,2006,3,5,14,29,34,51,0,58,4919,0,16454.7,193.29,14487644.71,0,0,0
850,17,3,2007,7,22,25,44,59,60,0,117,6520,0,9690.08,173.22,12843555.94,0,0,0
730,18,1,2006,2,15,16,45,50,54,0,34,2824,0,23412.97,280.82,9358249.67,0,0,0
691,17,8,2005,8,16,37,50,55,58,0,54,3896,0,20629.58,284.85,16330873.12,0,0,0
825,16,12,2006,10,21,28,40,41,47,0,52,4148,0,19453.75,242.96,11814295.88,0,0,0
706,15,10,2005,2,7,10,17,22,60,0,282,15980,0,7866.56,138.3,36334914.54,0,0,0
790,16,8,2006,2,6,19,22,28,43,0,71,5884,0,11717.34,140.86,10483439.1,0,0,0
781,15,7,2006,8,10,13,39,54,56,0,66,5707,0,19809.51,228.22,23318185.27,0,0,0
755,15,4,2006,4,12,30,47,49,59,0,41,2977,0,18319.33,251.35,8777742.92,0,0,0
816,16,11,2006,20,21,30,40,47,52,0,21,1885,0,39708.11,440.69,12380394.81,0,0,0
807,14,10,2006,2,8,27,32,49,56,0,130,6188,0,7262.48,152.01,14345789.99,0,0,0
738,15,2,2006,14,15,26,30,42,54,0,47,4178,0,26720.69,299.45,13745772.39,0,0,0
722,14,12,2005,9,18,36,44,57,60,0,85,5334,0,12704.05,201.68,14047415.26,0,0,0
690,13,8,2005,8,12,15,41,47,53,0,90,5446,0,13225.5,217.74,14381378.18,0,0,0
849,14,3,2007,8,9,39,44,49,58,0,33,2208,0,20408.37,303.87,10859511.56,0,0,0
842,14,2,2007,7,9,30,44,51,60,0,58,4700,0,21165.39,260.2,15792837.51,0,0,0
833,13,1,2007,13,16,46,53,57,58,0,40,2678,0,19408.81,288.8,1358616.66,0,0,0
824,13,12,2006,6,7,9,20,33,48,0,53,5002,0,14753.39,155.73,10044004.79,0,0,0
815,11,11,2006,9,19,37,39,50,57,0,56,3621,0,17528.89,270.06,10921121.58,0,0,0
713,12,11,2005,1,12,16,26,46,54,0,67,5838,0,20438.81,233.68,20040586.54,0,0,0
798,13,9,2006,3,4,9,29,32,52,0,48,4104,0,19610.77,228.5,13355239.88,0,0,0
705,8,10,2005,3,11,13,15,26,43,0,144,11514,0,11780.58,146.78,32452771.1,0,0,0
780,12,7,2006,7,10,28,50,51,59,0,43,3828,0,26754.56,299.4,21030186.72,0,0,0
754,12,4,2006,3,4,13,34,42,50,0,41,2827,0,14457.22,208.89,7463330.98,0,0,0
745,11,3,2006,2,16,21,37,43,57,0,134,5262,0,8604.62,218.3,11955163.21,0,0,0
737,11,2,2006,11,12,24,32,33,38,0,65,6267,0,18730.63,193.54,11547995.59,0,0,0
721,10,12,2005,3,14,23,25,36,55,0,99,6723,0,11025.33,161.75,12157688.32,0,0,0
806,12,10,2006,18,26,35,41,47,60,0,50,3179,0,18518.81,290.17,12693574.74,0,0,0
697,10,9,2005,28,31,32,35,51,53,0,27,2895,0,33337.57,309.74,1575200.44,0,0,0
771,10,6,2006,14,21,29,34,46,47,0,69,4559,0,15089.83,227.53,11260979.64,0,0,0
857,11,4,2007,2,3,17,49,50,59,0,71,4732,0,17126.48,256,15337557.86,0,0,0
728,11,1,2006,8,13,24,32,42,44,0,81,5381,0,8575.31,128.59,3431622.25,0,0,0
689,10,8,2005,6,7,31,49,51,60,0,29,2998,0,30336.11,292.33,12298361.58,0,0,0
762,10,5,2006,9,12,21,37,39,54,0,143,10120,0,13668.11,192.4,30932491.92,0,0,0
712,9,11,2005,7,8,35,43,53,58,0,97,5637,0,12122.15,207.81,17644136.19,0,0,0
788,9,8,2006,17,19,29,31,44,57,0,62,3247,0,10763.88,204.75,3206981.5,0,0,0
779,8,7,2006,25,26,29,36,52,54,0,26,3127,0,39580.32,327.85,19016906.07,0,0,0
744,8,3,2006,4,12,23,26,39,46,0,77,5387,0,10441.97,148.7,9937380.49,0,0,0
736,8,2,2006,1,21,38,41,49,56,0,19,2190,0,47835.6,413.44,9417386.79,0,0,0
727,7,1,2006,4,12,14,30,42,59,0,29,2688,0,25008.46,268.79,2216072.86,0,0,0
770,7,6,2006,4,12,25,34,35,48,0,68,5401,0,13703.65,171.88,9438882.88,0,0,0
761,6,5,2006,13,17,27,29,40,56,0,100,8936,0,17175.97,191.48,27512048.76,0,0,0
831,6,1,2007,3,32,33,42,48,50,0,117,12045,0,31716.1,306.9,40770541.92,0,0,0
711,5,11,2005,5,10,33,40,41,59,0,79,5840,0,18118.11,244.16,15586402.01,0,0,0
787,5,8,2006,20,31,34,37,54,60,0,40,1955,0,16922.47,344.93,2039100.64,0,0,0
864,5,5,2007,8,11,31,33,42,57,0,47,2926,0,16053.56,256.9,6807400,0,0,0
704,5,10,2005,2,4,18,27,34,50,0,56,5784,0,22659.95,218.56,29484065.62,0,0,0
778,5,7,2006,20,31,36,37,45,51,0,21,1890,0,42785.84,473.6,11825302.87,0,0,0
752,5,4,2006,4,23,24,25,29,42,0,86,6849,0,13022.3,162.9,14971892.19,0,0,0
743,4,3,2006,20,23,25,32,54,60,0,28,2762,0,29491.22,297.84,3211524.66,0,0,0
735,4,2,2006,9,15,38,40,42,52,0,33,3043,0,27163.91,293.47,7826853.28,0,0,0
719,3,12,2005,3,32,37,39,47,53,0,63,3553,0,12737,225,8649484.79,0,0,0
769,3,6,2006,12,16,20,21,29,50,0,49,3078,0,14382.06,228.08,7808149.6,0,0,0
726,4,1,2006,1,5,7,37,40,47,0,35,2838,0,15459.49,189.94,946893.69,0,0,0
821,2,12,2006,4,29,33,36,38,42,0,37,3307,0,17462.93,194.64,1130724.8,0,0,0
795,2,9,2006,14,21,26,29,36,48,0,76,4389,0,11029.2,190.27,8860028.16,0,0,0
687,3,8,2005,1,7,14,41,48,59,0,28,2887,0,25839.62,249.66,2518128.16,0,0,0
760,3,5,2006,12,17,44,45,46,60,0,80,5517,0,16005.08,231.2,24506255.18,0,0,0
830,3,1,2007,2,13,41,49,51,53,0,94,7705,0,24135.05,293.34,34276670.77,0,0,0
710,29,10,2005,5,25,34,39,46,49,0,48,4608,0,21483.28,222.94,13081573.14,0,0,0
703,1,10,2005,2,11,24,27,30,45,0,123,7343,0,10767.16,179.68,20037455.42,0,0,0
786,2,8,2006,10,11,26,27,31,41,0,19,1521,0,25700.08,319.83,854527.84,0,0,0
812,1,11,2006,11,13,38,39,54,57,0,57,2116,0,9696.24,260.21,967199.74,0,0,0
660,30,4,2005,5,11,38,46,53,54,0,58,4204,0,16751,230.23,8704277.05,0,0,0
742,1,3,2006,2,7,17,34,41,50,0,25,1622,0,14199,218.02,1766454.86,0,0,0
718,30,11,2005,7,21,33,35,39,58,0,41,2893,0,13759.23,194.26,2053079.87,0,0,0
759,29,4,2006,30,31,39,45,48,59,0,38,2588,0,32431.5,474.4,22265544.19,0,0,0
845,28,2,2007,14,19,20,40,48,52,0,67,5308,0,26277.83,330.43,32541798.04,0,0,0
794,30,8,2006,3,38,42,47,55,56,0,15,1730,0,37006.71,319.66,7393144.45,0,0,0
702,28,9,2005,1,18,45,56,57,58,0,47,3663,0,22868.49,292.31,17719825.24,0,0,0
776,28,6,2006,3,15,35,41,57,60,0,56,3075,0,13543.61,245.72,8748382.29,0,0,0
750,29,3,2006,10,17,33,42,54,58,0,49,3799,0,18795.69,241.51,11040828.28,0,0,0
741,25,2,2006,24,26,27,36,39,59,0,23,2133,0,28453.38,305.65,1145248.54,0,0,0
733,28,1,2006,2,12,26,31,43,46,0,67,5110,0,16737.98,218.63,14762139.6,0,0,0
802,27,9,2006,6,14,18,24,48,60,0,117,8216,0,12287.8,174.32,27890287.63,0,0,0
792,23,8,2006,9,29,34,43,45,56,0,32,1949,0,15844.65,259.17,887300.41,0,0,0
765,21,5,2006,3,10,16,30,37,50,0,62,4336,0,15552.09,221.54,14740248.65,0,0,0
800,20,9,2006,1,7,11,37,38,56,0,44,4497,0,26411.64,257.44,22895125.15,0,0,0
859,18,4,2007,9,12,34,46,47,57,0,35,3275,0,18296.99,194.8,7624012.41,0,0,0
799,16,9,2006,19,29,35,42,55,57,0,56,4675,0,19330.65,230.69,20861429.08,0,0,0
797,9,9,2006,6,12,47,48,52,58,0,66,3447,0,12566.42,239.7,11707935.01,0,0,0
814,8,11,2006,2,8,11,41,46,50,0,37,2534,0,18442.44,268.27,9203290.18,0,0,0
856,7,4,2007,11,15,40,41,42,47,0,37,2924,0,25678.52,323.71,13209593.04,0,0,0
720,7,12,2005,12,31,44,51,54,56,0,20,2606,0,45658.99,349.09,10247549.36,0,0,0
822,6,12,2006,4,10,17,27,41,52,0,31,2585,0,19931.52,238.13,2212009.51,0,0,0
796,6,9,2006,5,19,24,34,39,43,0,80,4883,0,9974.9,162.81,10256514.12,0,0,0
813,4,11,2006,9,15,23,45,46,56,0,43,3244,0,14647.97,193.43,2069459.59,0,0,0
803,30,9,2006,3,5,10,21,28,57,0,193,12055,0,8993.04,143.44,30927687.9,0,0,0
